STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/22/2018,,83,92,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/23/2018,,81,87,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/24/2018,,80,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/25/2018,,80,,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/26/2018,,81,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/27/2018,,81,98,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/28/2018,,80,85,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/29/2018,,79,85,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/30/2018,,79,85,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/1/2018,,78,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/2/2018,,79,87,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/3/2018,,81,87,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/4/2018,,82,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/5/2018,,82,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/6/2018,,83,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/7/2018,,82,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/8/2018,,82,89,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/9/2018,,80,89,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/10/2018,,82,,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/11/2018,,82,87,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/12/2018,,82,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/13/2018,,82,89,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/14/2018,,83,,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/15/2018,,82,88,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/16/2018,,82,88,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/17/2018,,82,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/18/2018,,83,90,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/19/2018,,82,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/20/2018,,83,91,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/21/2018,,83,89,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/22/2018,,83,89,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/23/2018,,84,90,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/24/2018,,90,105,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/25/2018,,83,89,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/26/2018,,82,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/27/2018,,81,89,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/28/2018,,83,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/29/2018,,82,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/30/2018,,82,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/31/2018,,82,89,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/1/2018,,83,90,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/2/2018,,84,91,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/3/2018,,84,90,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/4/2018,,84,90,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/5/2018,,82,91,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/6/2018,,83,90,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/7/2018,,84,,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/8/2018,,84,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/9/2018,,83,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/10/2018,,84,90,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/11/2018,,84,90,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/12/2018,,84,,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/13/2018,,82,89,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/14/2018,,82,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/15/2018,,82,87,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/16/2018,,83,90,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/17/2018,,84,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/18/2018,,83,90,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/19/2018,,84,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/20/2018,,83,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/21/2018,,82,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/22/2018,,83,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/23/2018,,83,88,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/24/2018,,82,89,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/25/2018,,82,90,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/26/2018,,83,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/27/2018,,84,90,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/28/2018,,83,89,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/29/2018,,81,,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/30/2018,,82,90,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/31/2018,,83,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/1/2018,,83,89,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/2/2018,,83,89,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/3/2018,,83,90,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/4/2018,,83,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/5/2018,,83,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/6/2018,,83,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/7/2018,,83,89,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/8/2018,,83,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/9/2018,,83,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/10/2018,,83,89,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/11/2018,,82,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/12/2018,,81,88,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/13/2018,,80,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/14/2018,,79,,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/15/2018,,80,,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/16/2018,,81,86,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/17/2018,,81,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/18/2018,,82,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/19/2018,,82,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/20/2018,,81,87,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/21/2018,,80,87,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/22/2018,,80,,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/23/2018,,79,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/24/2018,,80,86,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/25/2018,,80,85,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/26/2018,,79,86,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/27/2018,,78,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/28/2018,,81,93,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/29/2018,,82,,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/30/2018,,81,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/1/2018,,80,90,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/2/2018,,80,90,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/3/2018,,79,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/4/2018,,79,85,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/5/2018,,81,88,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/6/2018,,78,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/7/2018,,77,,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/8/2018,,77,83,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/9/2018,,77,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/10/2018,,77,83,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/11/2018,,77,83,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/12/2018,0.03,76,82,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/13/2018,0,76,82,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/14/2018,,74,81,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/15/2018,,76,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/16/2018,,77,,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/17/2018,,76,83,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/18/2018,,74,83,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/19/2018,,74,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/20/2018,,74,86,65
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/21/2018,,76,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/22/2018,,79,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/23/2018,,77,87,67
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/24/2018,,78,,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/25/2018,,73,80,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/26/2018,,69,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/27/2018,,70,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/28/2018,,71,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/29/2018,,74,83,65
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/30/2018,,75,101,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/31/2018,,76,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/1/2018,,77,84,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/2/2018,,75,83,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/3/2018,,76,,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/4/2018,,73,,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/5/2018,,71,80,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/6/2018,,71,78,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/7/2018,0.04,71,80,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/8/2018,0,69,79,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/9/2018,,65,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/10/2018,,65,74,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/11/2018,,67,76,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/12/2018,0.08,69,78,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/13/2018,0,68,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/14/2018,0.67,65,70,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/15/2018,0.83,68,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/16/2018,0.12,65,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/17/2018,0,63,74,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/18/2018,,65,75,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/19/2018,,66,78,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/20/2018,,67,80,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/21/2018,,68,,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/22/2018,,69,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/23/2018,,69,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/24/2018,,69,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/25/2018,0,66,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/26/2018,,64,72,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/27/2018,,67,,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/28/2018,,67,80,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/29/2018,,65,76,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/30/2018,,63,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/1/2018,0.24,62,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/2/2018,0.31,63,71,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/3/2018,0,63,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/4/2018,1.18,60,,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/5/2018,,59,,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/6/2018,0.91,62,67,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/7/2018,0.12,62,64,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/8/2018,,62,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/9/2018,,59,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/10/2018,,60,69,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/11/2018,,62,69,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/12/2018,,64,,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/13/2018,,60,67,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/14/2018,,62,73,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/15/2018,,63,,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/16/2018,,61,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/17/2018,,60,67,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/18/2018,,62,71,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/19/2018,,60,67,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/20/2018,,62,65,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/21/2018,,61,65,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/22/2018,,62,67,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/23/2018,,62,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/24/2018,,62,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/25/2018,,58,68,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/26/2018,,60,70,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/27/2018,0.39,57,59,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/28/2018,0.08,57,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/29/2018,0,55,61,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/30/2018,0.24,57,66,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/31/2018,0,56,,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/1/2019,,55,66,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/2/2019,,55,63,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/3/2019,0.12,55,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/4/2019,0,57,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/5/2019,,56,64,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/6/2019,,53,58,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/7/2019,,53,60,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/8/2019,,53,59,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/9/2019,,51,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/10/2019,,51,63,39
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/11/2019,,53,67,42
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/12/2019,,54,65,42
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/13/2019,,53,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/14/2019,0.43,56,61,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/15/2019,0.08,54,,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/16/2019,0.16,53,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/17/2019,0.51,57,62,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/18/2019,0,55,64,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/19/2019,,56,66,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/20/2019,,55,65,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/21/2019,,57,66,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/22/2019,,57,67,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/23/2019,,56,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/24/2019,,56,65,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/25/2019,,56,71,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/26/2019,,58,,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/27/2019,,55,63,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/28/2019,0.47,56,64,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/29/2019,0,54,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/30/2019,,54,65,43
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/31/2019,,54,69,40
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/1/2019,,57,69,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/2/2019,,56,68,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/3/2019,,58,,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/4/2019,,62,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/5/2019,,64,78,35
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/6/2019,0.04,56,64,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/7/2019,0,54,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/8/2019,,57,64,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/9/2019,,58,64,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/10/2019,,56,,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/11/2019,,58,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/12/2019,,57,68,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/13/2019,,56,66,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/14/2019,,54,61,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/15/2019,,54,61,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/16/2019,,54,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/17/2019,,53,64,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/18/2019,,55,,41
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/19/2019,,56,,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/20/2019,,56,67,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/21/2019,,56,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/22/2019,,57,65,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/23/2019,,57,68,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/24/2019,,60,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/25/2019,,65,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/26/2019,,60,67,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/27/2019,0.12,60,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/28/2019,0,56,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/1/2019,,59,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/2/2019,,56,66,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/3/2019,,58,67,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/4/2019,,61,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/5/2019,0.08,57,63,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/6/2019,0.2,57,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/7/2019,0,58,67,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/8/2019,,61,68,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/9/2019,,60,70,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/10/2019,,61,66,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/11/2019,,62,70,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/12/2019,,59,72,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/13/2019,,58,67,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/14/2019,0.35,60,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/15/2019,0,59,72,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/16/2019,,62,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/17/2019,,61,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/18/2019,,60,,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/19/2019,,62,70,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/20/2019,,62,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/21/2019,,63,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/22/2019,,64,75,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/23/2019,,65,,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/24/2019,,64,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/25/2019,,62,68,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/26/2019,,63,70,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/27/2019,,63,,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/28/2019,,63,77,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/29/2019,,64,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/30/2019,0.55,57,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",3/31/2019,0.83,58,,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/1/2019,0,59,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/2/2019,0.12,60,,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/3/2019,0,62,72,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/4/2019,,62,69,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/5/2019,,63,72,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/6/2019,0.12,66,77,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/7/2019,0,67,79,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/8/2019,,67,75,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/9/2019,,64,70,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/10/2019,,63,71,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/11/2019,,63,74,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/12/2019,,65,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/13/2019,,71,84,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/14/2019,,65,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/15/2019,,60,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/16/2019,,62,74,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/17/2019,,64,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/18/2019,,63,69,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/19/2019,,64,70,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/20/2019,,63,68,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/21/2019,,61,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/22/2019,,62,,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/23/2019,,64,73,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/24/2019,,66,76,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/25/2019,,69,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/26/2019,,71,82,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/27/2019,,69,,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/28/2019,,77,94,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/29/2019,,68,76,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/30/2019,,73,84,65
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/1/2019,,72,79,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/2/2019,,71,,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/3/2019,,67,72,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/4/2019,,69,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/5/2019,,76,90,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/6/2019,,68,,
